item_id,strategy_name,primary_url,author,source_hash,lineage_id,lineage_representative_item_id,lineage_size,nearest_item_id,relation,source_similarity,core_function_similarity,shared_post,shared_author
聚宽2026年精选/41SVR机器学习上证综指择时中小板财务选股策略.txt,SVR机器学习上证综指择时中小板财务选股策略,https://www.joinquant.com/post/45845,快乐一生,1018058b4552728aa2adf4f94deaa52af3a6e00266ac2806448579d04a48e0b3,L-276562205e,2024年度精选策略/66.SVR机器学习上证综指择时中小板财务选股策略.txt,2,2024年度精选策略/66.SVR机器学习上证综指择时中小板财务选股策略.txt,exact-source,1.0,1.0,true,true
聚宽2026年精选/42国九条：三年分红5千万以下且占净利润30以下将被ST.txt,国九条：三年分红5千万以下且占净利润30以下将被ST,https://www.joinquant.com/post/47624,Clarence.罗,70671f4d332e2bc3b9f4b89b3e9006e8ab2a5192a7dc590dee919a6528d633f6,L-4e7ba4b61d,聚宽2026年精选/34十年回测 年化103.32% 最大回撤23.89%.txt,2,聚宽2026年精选/34十年回测 年化103.32% 最大回撤23.89%.txt,near-duplicate,0.661684,0.76,false,false
聚宽2026年精选/43小市值再优化【年化98 回撤27】无未来函数.txt,小市值再优化【年化98 回撤27】无未来函数,https://www.joinquant.com/post/47562,zycash,91915919270e79668b9d659b5b9b60e0453179799688c85213d6160364678ce5,L-242985d3fd,聚宽2026年精选/15小市值排除3个bug版，22年至今收益506.txt,4,聚宽2026年精选/6国九小市值策略【年化100.5】.txt,near-duplicate,0.680187,0.619048,false,true
聚宽2026年精选/44国九条 年化130.74% 回撤11% 众神Debug版.txt,国九条 年化130.74% 回撤11% 众神Debug版,https://www.joinquant.com/post/47953,热情的刀,b383d40381210173e971ef113f874f774acdb9f4b9a22312c1a73a823bc5fdfd,L-8e3e4ed990,聚宽2026年精选/44国九条 年化130.74% 回撤11% 众神Debug版.txt,1,聚宽2026年精选/8国九条后中小板微盘小改，年化135.40.txt,independent,0.614957,0.391304,false,false
聚宽2026年精选/45此消彼长.txt,此消彼长,https://www.joinquant.com/post/47330,明曦,9ded48b3708de8daa532d6094ecb057c9c1b95c37b377c57b1d4fc7fde31b311,L-8ee26d2380,2022年度精选策略/15.高股息低杠杆小市值轮动策略.txt,19,2024年度精选策略/5.尝试用机器学习批量生产小盘策略.txt,near-duplicate,0.764003,0.705882,false,false
聚宽2026年精选/46高增股池小市值轮动.txt,高增股池小市值轮动,https://www.joinquant.com/post/45110,倚A听风雨,2928d565bad76d0a84fa85751b072c570c7b9b39880f6e7000c52b1edac95f19,L-1d728c4166,2024年度精选策略/29.高增股池小市值轮动.txt,2,2024年度精选策略/29.高增股池小市值轮动.txt,exact-source,1.0,1.0,true,true
聚宽2026年精选/47多策略整合大E小十年百倍（年化64）.txt,多策略整合大E小十年百倍（年化64）,https://www.joinquant.com/post/51000,komunling,b4209d16ac8d351d14dbc3091e5075879165be3d8f960992fc13d601580fe7de,L-92d2b1e922,聚宽2026年精选/47多策略整合大E小十年百倍（年化64）.txt,1,聚宽2026年精选/12用子账户模拟多策略分仓.txt,independent,0.235409,0.098765,false,false
聚宽2026年精选/48投资回报率ROIC中等市值.txt,投资回报率ROIC中等市值,https://www.joinquant.com/post/45757,明曦,f51621cc6b0b92e57d2f0639d8f14c279c852878ffaf024c3f699e6f37e903d5,L-52ea8856ea,聚宽2026年精选/48投资回报率ROIC中等市值.txt,1,聚宽2026年精选/80基本面01加RSI择时.txt,independent,0.613054,0.571429,false,true
聚宽2026年精选/49干货贴《机器学习5折保形回归》 .py,干货贴《机器学习5折保形回归》,,,2ab5d6112ed5bcd343bb5a4ede36c9b2ee8ad6d3c23530afa346940137f18fc2,L-63158152e0,聚宽2026年精选/49干货贴《机器学习5折保形回归》 .py,1,2025年度精选策略/28.XGBoost模型多因子策略分享.txt,independent,0.159946,0.130435,false,false
聚宽2026年精选/4高股息低市盈率高增长的价投策略.txt,高股息低市盈率高增长的价投策略,https://www.joinquant.com/post/45552,芹菜1303,3eb69a92eb6316ef3e010fd3bb8e072a9b1ea2b8d26c2adfa0798f8dbfa3ae91,L-9d803d37ed,2024年度精选策略/19.高股息低市盈率高增长的价投策略.txt,2,2024年度精选策略/19.高股息低市盈率高增长的价投策略.txt,exact-source,1.0,1.0,true,true
聚宽2026年精选/50分享一种K线小碎步后突破的分钟级打法.txt,分享一种K线小碎步后突破的分钟级打法,https://www.joinquant.com/post/45425,画家,c7f49c297330d0f2a6648852ae1bdc8d246ea48aae76eab49a47e04aa3dc9fc1,L-8f0313df7a,2024年度精选策略/62.分享一种K线小碎步后突破的分钟级打法.txt,2,2024年度精选策略/62.分享一种K线小碎步后突破的分钟级打法.txt,exact-source,1.0,1.0,true,true
聚宽2026年精选/51“四大搅屎棍策略”学习笔记-有魔改.txt,“四大搅屎棍策略”学习笔记-有魔改,https://www.joinquant.com/post/49277,口袋里的钥匙扣,5d4cc32f55b1e06f6ee43acf43758ced0e9b2a24147f35dcf611aa5722ec4e27,L-d4ccabcf2d,聚宽2026年精选/51“四大搅屎棍策略”学习笔记-有魔改.txt,3,聚宽2026年精选/5四大搅屎棍策略.txt,near-duplicate,0.844546,0.65,false,false
聚宽2026年精选/52机器学习滚动训练价投策略.txt,机器学习滚动训练价投策略,https://www.joinquant.com/post/47347,MarioC,c40551f4239316626f70d2cb277a0b1862c0b92c84cc0cb04346988ba910e9d3,L-746a7a4a90,聚宽2026年精选/52机器学习滚动训练价投策略.txt,1,聚宽2026年精选/33回馈社区顺便搞积分《一个完整的机器学习pipeline》.txt,independent,0.311735,0.25,false,true
"聚宽2026年精选/53TSmall-100, 微盘三正.txt","TSmall-100, 微盘三正",https://www.joinquant.com/post/50238,Gyron,8d6dc819cad867f11e18120a41f4851b5a67f44edcf4c424c4da317b80c34ae6,L-d92dea915e,"聚宽2026年精选/53TSmall-100, 微盘三正.txt",1,聚宽2026年精选/11低风险中等收益策略.txt,independent,0.421839,0.0,false,true
聚宽2026年精选/54发一个学习策略5年70倍，思路可以学习.txt,发一个学习策略5年70倍，思路可以学习,https://www.joinquant.com/post/46977,xxzlw,4410d4316e1338ce93d99ad027fb4f9be0a4a84b8657e0c09807df09f1d29557,L-a82875bd21,聚宽2026年精选/54发一个学习策略5年70倍，思路可以学习.txt,1,2024年度精选策略/20.有赚就好-小市值剥头皮改进 2年3.86%回撤.txt,independent,0.437186,0.15,false,false
聚宽2026年精选/55怎么让龟速变奔跑？以“首版突破一进二”为例.txt,怎么让龟速变奔跑？以“首版突破一进二”为例,https://www.joinquant.com/post/45733,jqz1226 ZUEL,fe58b1ca3673ba4364b3f884d96a8774da8ef5626b20d0361f22c3bf36529e0f,L-14645d6e3f,2024年度精选策略/63.怎么让龟速变奔跑？以“首版突破一进二”为例.txt,2,2024年度精选策略/63.怎么让龟速变奔跑？以“首版突破一进二”为例.txt,exact-source,1.0,1.0,true,true
聚宽2026年精选/56基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择,https://www.joinquant.com/post/47033,hayy,44fe1ade84da70d46971c4fa40c441720614fed595cc692693fff15555dafcbc,L-2d004ffd33,聚宽2026年精选/56基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,1,2024年度精选策略/4.首板低开策略.txt,independent,0.226586,0.222222,false,false
聚宽2026年精选/57韶华研究之十八，201系列.txt,韶华研究之十八，201系列,https://www.joinquant.com/post/44907,韶华不负,29c6c646b32b35f8657396b417cf1a3873d9dc6d2e2866fca640e339257616c9,L-1f08353a18,2024年度精选策略/34.韶华研究之十八，201系列.txt,2,2024年度精选策略/34.韶华研究之十八，201系列.txt,exact-source,1.0,1.0,true,true
聚宽2026年精选/58Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,Debug-输出信息-多标的版ETF策略(ETF复现之三）,https://www.joinquant.com/post/48875,璐璐202006,2cef2424ffb6792a2ad33467e3a1d96f93a7cfb197cc6f71eeec6fbeec9e415b,L-840fc7c8b3,聚宽2026年精选/58Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,1,2024年度精选策略/32.非线性市值（非小市值）组合4只.txt,independent,0.02032,0.0,false,true
聚宽2026年精选/59追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.txt,追板策略，今年收益已翻倍，低操作低回撤高收益可实盘,https://www.joinquant.com/post/49749,喵大侠,aa9634ea6d8a933a4e2f9dbc59475c456d8d3f5605406a8440dbfaa148106017,L-abcd71e921,聚宽2026年精选/59追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.txt,1,聚宽2026年精选/21【原创】年化123涨停弱转强竞价战法.txt,independent,0.384346,0.344828,false,false
聚宽2026年精选/5四大搅屎棍策略.txt,四大搅屎棍策略,https://www.joinquant.com/post/49085,MarioC,5a7828e7b647e985a4ba3c65aad1770cd4ea01a82263f027dc039e89c2e8b6f5,L-d4ccabcf2d,聚宽2026年精选/51“四大搅屎棍策略”学习笔记-有魔改.txt,3,聚宽2026年精选/92行业宽度轮动研究.txt,near-duplicate,0.826487,0.777778,false,true
聚宽2026年精选/60高股息V1.0（小程序公开股池）.txt,高股息V1.0（小程序公开股池）,https://www.joinquant.com/post/48151,MarioC,54c4b2de0ad57961285aefce4a255f1ed45209d7c12c78cdd0d3a4a7e4a87766,L-2b6241a7d6,聚宽2026年精选/60高股息V1.0（小程序公开股池）.txt,1,聚宽2026年精选/67大市值价投高股息爱国者策略（爱我中华）.txt,independent,0.639125,0.444444,false,true
聚宽2026年精选/61BiLSTM for ETF.txt,BiLSTM for ETF,https://www.joinquant.com/post/49226,MarioC,02126f83b3ccf34bb75dccc1c179fee8548ecc9abd5c0bc22dd30e3d7d6518de,L-d6ebba6a6a,聚宽2026年精选/61BiLSTM for ETF.txt,1,聚宽2026年精选/95学习贴《一个完整的-深度学习-神经网络pipeline》.txt,independent,0.324765,0.1875,false,true
聚宽2026年精选/62基金溢价（模拟效果好！）.txt,基金溢价（模拟效果好！）,https://www.joinquant.com/post/45648,大山深处,62b401be4d2bde76e97be5c071e098187e78887daf4d7234b84483206a9dfa78,L-2218276bda,2024年度精选策略/76.基金溢价（模拟效果好！）.txt,2,2024年度精选策略/76.基金溢价（模拟效果好！）.txt,exact-source,1.0,1.0,true,true
聚宽2026年精选/63.5年12倍-小市值.txt,年12倍-小市值,https://www.joinquant.com/post/44880,道尘,b03640ebeab59636b52642dadb115c291b78b928b7c04396a0864794aa28e683,L-8ee26d2380,2022年度精选策略/15.高股息低杠杆小市值轮动策略.txt,19,2024年度精选策略/35.5年12倍-小市值.txt,exact-source,1.0,1.0,true,true
聚宽2026年精选/64大小外择时小市值3.0.txt,大小外择时小市值3.0,https://www.joinquant.com/post/50567,kautz,3ea0d321047d2ce80a6ea0229b57bc08f32172ba5b9ac0ee77a7d1c5090433df,L-0f85df04b0,聚宽2026年精选/64大小外择时小市值3.0.txt,2,聚宽2026年精选/83大小外择时小市值.txt,probable-variant,0.73246,0.515152,false,false
聚宽2026年精选/65搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.txt,搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析,https://www.joinquant.com/post/49082,Jacobb75,357e5dee347afe5359c3f84e05fc6f2d0f1f31b32e9769ec086844e479b81235,L-c44dda09ce,聚宽2026年精选/65搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.txt,1,2024年度精选策略/27.根据大小盘相对强弱选择合适的板块股票进行交易.txt,independent,0.213413,0.0,false,true
聚宽2026年精选/66手把手教你构建ETF策略候选池.py,手把手教你构建ETF策略候选池,,,68cdb63a4a93fe4d849fd7f8faf8680c76600dbdc0bb01e7d27764c4be9d02a5,L-379ca0feec,聚宽2026年精选/66手把手教你构建ETF策略候选池.py,1,聚宽2026年精选/86手把手教你构建ETF策略候选池优化版.txt,independent,0.665432,0.0,false,false
聚宽2026年精选/67大市值价投高股息爱国者策略（爱我中华）.txt,大市值价投高股息爱国者策略（爱我中华）,https://www.joinquant.com/post/46122,MarioC,d13a697f015de0ed46572d4c4fad5753ae695ec61944751448015f986e7fed68,L-b788433d56,聚宽2026年精选/67大市值价投高股息爱国者策略（爱我中华）.txt,1,聚宽2026年精选/60高股息V1.0（小程序公开股池）.txt,independent,0.639125,0.444444,false,true
聚宽2026年精选/68wywy1995 首板低开策略代码优化，提快速度.txt,wywy1995 首板低开策略代码优化，提快速度,https://www.joinquant.com/post/47978,养家大哥,b54aea6c660839ebe4eb61faa579d160a83f31635107d112462baea24884e26f,L-b90e5dbd1f,聚宽2026年精选/68wywy1995 首板低开策略代码优化，提快速度.txt,1,2024年度精选策略/4.首板低开策略.txt,independent,0.512651,0.142857,false,false
聚宽2026年精选/69“稳定摸狗策略”学习笔记.txt,“稳定摸狗策略”学习笔记,https://www.joinquant.com/post/49290,口袋里的钥匙扣,6de64e7ab5805cbedaff1003a480d35704da7182402aa8c845033428fdb24072,L-dc831cbd46,聚宽2026年精选/14安全摸狗策略.txt,3,聚宽2026年精选/14安全摸狗策略.txt,near-duplicate,0.980851,0.6,false,false
聚宽2026年精选/6国九小市值策略【年化100.5】.txt,国九小市值策略【年化100.5】,https://www.joinquant.com/post/47791,zycash,d9deec9788612864ad7f0cbf9a0a6ec4ff99a6d5b3c6b811c6812668d03d0380,L-242985d3fd,聚宽2026年精选/15小市值排除3个bug版，22年至今收益506.txt,4,聚宽2026年精选/15小市值排除3个bug版，22年至今收益506.txt,near-duplicate,0.825553,0.44,false,false
聚宽2026年精选/70动态保形回归小市值策略改进.txt,动态保形回归小市值策略改进,https://www.joinquant.com/post/48996,yanzigao,d6ffb2d9929c7d5b7fd167f39bedfff2d278c521e42b958934e791a53a9fb3a2,L-00ff54543a,聚宽2026年精选/70动态保形回归小市值策略改进.txt,1,聚宽2026年精选/42国九条：三年分红5千万以下且占净利润30以下将被ST.txt,independent,0.088178,0.074074,false,false
聚宽2026年精选/71（乱改一版）股票加“钱粮”ETF组合.txt,（乱改一版）股票加“钱粮”ETF组合,https://www.joinquant.com/post/46218,美吉姆优秀毕业代表,3b34376e491694c900a694c563fab20c968320deaf0bbf371ab2ef9251895876,L-9809e2dc95,聚宽2026年精选/71（乱改一版）股票加“钱粮”ETF组合.txt,1,2024年度精选策略/6.高股息低杠杆小市值轮动策略.txt,independent,0.422997,0.333333,false,false
聚宽2026年精选/72量化进阶学习笔记——打板策略.txt,量化进阶学习笔记——打板策略,https://www.joinquant.com/post/47147,HHH🌳,8f32cda65a740fa78ac4a8ef7bf19f85e501de8fdbcf85663e0f61b45f68332f,L-8542ea482f,2024年度精选策略/4.首板低开策略.txt,2,2024年度精选策略/4.首板低开策略.txt,near-duplicate,0.886561,0.764706,false,false
聚宽2026年精选/73微盘400每日再平衡.txt,微盘400每日再平衡,https://www.joinquant.com/post/44853,开心果,d01ba42276892e7a376c7c820fc84974f55126df2efe69a442a25ed992aa6a80,L-41197e61a3,2024年度精选策略/53.微盘400每日再平衡.txt,2,2024年度精选策略/53.微盘400每日再平衡.txt,exact-source,1.0,1.0,true,true
聚宽2026年精选/74趋势筛选后相关性最小etf轮动.txt,趋势筛选后相关性最小etf轮动,https://www.joinquant.com/post/49507,蚂蚁量化,f1189beb9401deea1ebff65953b3a152b5e8fe5b95d9871f652732d363d79cda,L-989b9bc0a2,聚宽2026年精选/74趋势筛选后相关性最小etf轮动.txt,2,聚宽2026年精选/97趋势筛选后相关性最小etf轮动-加速10倍版.txt,near-duplicate,0.925211,0.545455,false,true
聚宽2026年精选/75大市值价值投资优化一波.txt,大市值价值投资优化一波,https://www.joinquant.com/post/46876,四五十,a565a91c458abe9128fbb590e6763b7389fa0c1de3151837c5577c853b92a58d,L-7aa42f45ce,聚宽2026年精选/75大市值价值投资优化一波.txt,1,2024年度精选策略/16.大市值价值投资，从2005年至今超额稳定.txt,independent,0.312121,0.0,false,false
聚宽2026年精选/76小市值止损策略【年化104.11】.txt,小市值止损策略【年化104.11】,https://www.joinquant.com/post/47721,天山灵兔,68cb8fea3bc1fcb1fa78026084e4d69c07ebf181010c577f6135d7df67f9bb5e,L-75d1845104,聚宽2026年精选/76小市值止损策略【年化104.11】.txt,1,聚宽2026年精选/34十年回测 年化103.32% 最大回撤23.89%.txt,independent,0.552738,0.235294,false,false
聚宽2026年精选/77研报三因子II-新规高分红小市值-年化60回撤19.txt,研报三因子II-新规高分红小市值-年化60回撤19,https://www.joinquant.com/post/47618,xiaohui1108,dc40f25a706bbadf8878fcae7287dd10f42a908fb7cda572da8f3cc064fb9bf6,L-c6159e9881,聚宽2026年精选/77研报三因子II-新规高分红小市值-年化60回撤19.txt,1,2024年度精选策略/6.高股息低杠杆小市值轮动策略.txt,independent,0.428014,0.259259,false,false
聚宽2026年精选/78首板低开策略-终极版 最大回撤15%，年化50%.txt,首板低开策略-终极版 最大回撤15%，年化50%,https://www.joinquant.com/post/49434,蓝猫量化,520741ee78ca89babba8db39693beae3f5e9581c9ca44b079a935749d5ea738f,L-e7f7b8802c,聚宽2026年精选/78首板低开策略-终极版 最大回撤15%，年化50%.txt,1,2024年度精选策略/4.首板低开策略.txt,independent,0.145533,0.035714,false,false
